query,title,url,snippet,creation_date,modified_date,display_link,rank
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Civil 3D + Generative Design = The Corridor Optimizer!,https://static.au-uw2-prd.autodesk.com/CES602588_The_Corridor_Optimizer_-_PDF_Presentation_1698714501242001GGmL.pdf,"© 2023 Autodesk, Inc. All rights reserved. Industry Talk. CES602588. Civil 3D + Generative Design. = The Corridor Optimizer! Michael Pavlovec. Project Manager ...",2023-10-31,2023-10-31,static.au-uw2-prd.autodesk.com,7
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Carbon is the Culprit | Autodesk,https://static.au-uw2-prd.autodesk.com/CP601513_-_Carbon_is_the_Culprit_Deck_PDF_1698750188525001oBfs.pdf,"© 2023 Autodesk, Inc. All rights reserved ... for sustainability and reporting on manufacturing carbon impact. ... Report. Step-by-step carbon emissions guidance ...",2023-10-31,2023-10-31,static.au-uw2-prd.autodesk.com,8
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Safe Harbor Statement,https://static.au-uw2-prd.autodesk.com/Presentation-CP601724-COTE-AU2023_1698701161125001jsJZ.pdf,"... 2023-annual-report-here. Page 9. © 2023 Autodesk, Inc. All rights reserved. 1. Discover the significance of integrating sustainability into early design.",2023-10-30,2023-10-30,static.au-uw2-prd.autodesk.com,9
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",“Envision” your project sustainability goals with Autodesk water ...,https://static.au-uw2-prd.autodesk.com/ClassHandout-CES601760-Bentolila-AU2023_1698620791167001gda2.pdf,"According to Autodesk's 2023 State of Design and Make Report, 82% of ... Moreover, 80% agree that improving sustainability practices is a critical long-term ...",2023-10-29,2023-10-29,static.au-uw2-prd.autodesk.com,10
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Proxy Document 2023,https://investors.autodesk.com/static-files/1dfc0d11-9c1d-40f3-9008-d981b6bdadc2,"May 9, 2023 ... ... environmental, social, and governance program is available in our annual impact report on our website at www.autodesk.com. Information ...",2023-05-09,2023-05-09,investors.autodesk.com,11
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com","Design and Make companies prioritize workforce, sustainability and ...",https://investors.autodesk.com/node/33531/pdf,"Apr 24, 2023 ... ... Autodesk's 2023 State of Design & Make report, released today. To compile the report, Autodesk, Inc. (NASDAQ: ADSK) conducted a sweeping ...",2023-04-24,,investors.autodesk.com,12
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",2023 State of Design & Make: Quantitative Questionnaire,https://www.autodesk.com/state-of-design-and-make-2023-questionnaire,"Apr 24, 2023 ... Autodesk, Inc. The Landmark @ One Market ... The 2023 State of Design & Make report is a global, annual study for ... I am proud of this company's ...",2023-04-14,2023-04-14,www.autodesk.com,13
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",ADSK Corp Investor Presentation Mar 2023,https://investors.autodesk.com/static-files/283ccbe7-47d3-4c63-9b31-200ad52d18eb,We anticipate an increase in business travel-related and overall Scope 3 GHG emissions in the coming years. Autodesk at the forefront of sustainability.,2023-04-03,2023-04-03,investors.autodesk.com,14
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",STATE OF & MAKE DESIGN,https://www.autodesk.com/state-of-design-and-make-2023,report that their companies are engaged in sustainability-centered activities. ... © 2023 Autodesk Inc. All rights reserved. ABOUT AUTODESK ... autodesk on social ...,2023-03-30,2023-04-10,www.autodesk.com,15
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:autodesk.com",Form 10-K for Autodesk INC filed 03/14/2023,https://investors.autodesk.com/static-files/d9caa0f0-7832-41bf-82e6-61d1523e17a6,"Mar 14, 2023 ... ... environment, customer payment behavior, credit reports, and other customer-specific information. Allowances for credit losses on trade ...",2023-03-14,2023-03-14,investors.autodesk.com,16
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",2024 State of Design & Make Report from Autodesk Finds Growing ...,https://investors.autodesk.com/node/34301/pdf,"Apr 10, 2024 ... Make report released today by Autodesk, Inc. ... 2023. Trust in AI is on the rise: More ... they are proud of their company's sustainability efforts.",2024-04-10,,investors.autodesk.com,1
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",Autodesk appoints Joe Speicher as its first chief sustainability officer,https://investors.autodesk.com/node/33991/pdf,"Nov 28, 2023 ... 28, 2023 /PRNewswire/ -- Autodesk, Inc. ... environmental, social, and ... sustainability work at autodesk.com/sustainability/impact-report.",2023-11-28,,investors.autodesk.com,2
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",Proxy Document 2023,https://investors.autodesk.com/static-files/1dfc0d11-9c1d-40f3-9008-d981b6bdadc2,"May 9, 2023 ... ... environmental, social, and governance program is available in our annual impact report on our website at www.autodesk.com. Information ...",2023-05-09,2023-05-09,investors.autodesk.com,3
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com","Design and Make companies prioritize workforce, sustainability and ...",https://investors.autodesk.com/node/33531/pdf,"Apr 24, 2023 ... ... Autodesk's 2023 State of Design & Make report, released today. To compile the report, Autodesk, Inc. (NASDAQ: ADSK) conducted a sweeping ...",2023-04-24,,investors.autodesk.com,4
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",ADSK Corp Investor Presentation Mar 2023,https://investors.autodesk.com/static-files/283ccbe7-47d3-4c63-9b31-200ad52d18eb,We anticipate an increase in business travel-related and overall Scope 3 GHG emissions in the coming years. Autodesk at the forefront of sustainability.,2023-04-03,2023-04-03,investors.autodesk.com,5
"Autodesk, Inc. Sustainability Report 2023 filetype:pdf site:investors.autodesk.com",Form 10-K for Autodesk INC filed 03/14/2023,https://investors.autodesk.com/static-files/d9caa0f0-7832-41bf-82e6-61d1523e17a6,"Mar 14, 2023 ... ... environment, customer payment behavior, credit reports, and other customer-specific information. Allowances for credit losses on trade ...",2023-03-14,2023-03-14,investors.autodesk.com,6
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,MediaTek ESG Report 2022,https://d86o2zu8ugzlg.cloudfront.net/mediatek-craft/reports/CSR/2022-Media-Tek-Sustainability-Report-Final.pdf,Sustainability Report Award-Platinum in the Taiwan Corporate Sustainability Awards (TSCA) ... ◢ MediaTek announced the annual financial report audited by ...,2024-04-25,2024-04-25,d86o2zu8ugzlg.cloudfront.net,1
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001170010/000d8f0c-c4de-45dc-8cbf-183fb18b991a.pdf,"Apr 15, 2024 ... “Management's Annual Report on Internal Control over Financial Reporting” is included in Item 8. Consolidated Financial Statements and ...",2024-04-15,2024-04-15,d18rn0p25nwr6d.cloudfront.net,2
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,JONES LANG LASALLE INCORPORATED,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001037976/d1227a15-8d52-4772-b2f5-805a1bfad680.pdf,"Apr 12, 2024 ... the 2023 Annual Report on Form 10-K and a ... for Climate-related Financial Disclosure reporting and our Sustainability ... and discuss the December ...",2024-04-12,2024-04-12,d18rn0p25nwr6d.cloudfront.net,3
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"SCHEDULE 14A PRINCIPAL FINANCIAL GROUP, INC.",https://d18rn0p25nwr6d.cloudfront.net/CIK-0001126328/02c424c6-8103-47d0-813b-a89ea7b05f8a.pdf,"Apr 8, 2024 ... We share progress on our performance and outcomes in our sustainability reports, which are released annually. The 2023 Sustainability Report ...",2024-04-08,2024-04-08,d18rn0p25nwr6d.cloudfront.net,4
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,SCHEDULE 14A INFORMATION Proxy Statement Pursuant to ...,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000074260/fcf3fddc-5917-4fa5-adcf-4fa4d98b5bab.pdf,"Mar 28, 2024 ... ... Corporation; Chubb Limited; Cincinnati Financial Corporation; CNA Financial Corporation; ... financial statements in the Company's Annual Report ...",2024-03-28,2024-03-28,d18rn0p25nwr6d.cloudfront.net,5
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,SCHEDULE 14A INFORMATION,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000354190/9453effc-e35e-45c2-a62e-855ebbf3011b.pdf,"Mar 22, 2024 ... Sustainability Report, which includes a goal of Net Zero ... CNA Financial Corp. The Hartford Financial ... www.ajg.com/ir > Financial Reports > ...",2024-03-22,2024-03-22,d18rn0p25nwr6d.cloudfront.net,6
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,SCHEDULE 14A Chubb Limited,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000896159/36322854-f756-4e85-8102-7d1c1a566cee.pdf,"Mar 22, 2024 ... our 2023 Sustainability Report and 2023 TCFD Report, the ... CNA Financial Corporation ... discussed the 2023 annual financial statements, including.",2024-03-21,2024-03-21,d18rn0p25nwr6d.cloudfront.net,7
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,S&P Global Inc.,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000064040/87833acc-ad4d-4f2a-b710-1b8f29540a54.pdf,"Mar 19, 2024 ... In addition, these materials are accompanied by a copy of the Company's 2023 Annual Report that includes financial statements as of and for ...",2024-03-19,2024-03-19,d18rn0p25nwr6d.cloudfront.net,8
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"American Electric Power Company, Inc.",https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004904/66d142e7-11a1-4041-97d8-6ddb346dd2c3.pdf,"Mar 13, 2024 ... ... Company's annual Corporate Sustainability Report (CSR) to its ... (CNA), U.S. ... financial statements for the fiscal year ended December 31, 2023.",2024-03-13,2024-03-13,d18rn0p25nwr6d.cloudfront.net,9
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Form 10-K,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000011544/ad3e93c1-9951-42bd-8baf-da38ae214a1f.pdf,"Dec 31, 2023 ... ... annual report. For a discussion regarding ... (CNA), The Progressive Corporation ... financial statements as originally reported to conform to the ...",2024-02-23,2024-02-23,d18rn0p25nwr6d.cloudfront.net,10
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000020520/9dd3f58c-63ef-4106-ac2d-104921bcd924.pdf,"Feb 23, 2024 ... consolidated financial statements, in Part II, Item 8 of this Annual Report ... reporting as of December 31, 2023 ... CNA Financial Corporation (CNA).",2024-02-23,2024-02-23,d18rn0p25nwr6d.cloudfront.net,11
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,ESG Report,https://d1io3yog0oux5.cloudfront.net/_c12033d1d8f42b37c16c115d859534c1/fibraprologis/db/838/7833/pdf/FIBRA+Prologis+ESG+Annual+Report+2022+2023.pdf,"The published annual PDF report provides highlights of key ... sustainability reporting. How we work. FIBRA ... operate, our debt and financial position, are ...",2023-07-17,2023-07-18,d1io3yog0oux5.cloudfront.net,12
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Grupo Bimbo Integrated Annual Report 2022,https://d2rwhogv2mrkk6.cloudfront.net/s3fs-public/reportes-2023/GB-INFORME%20ANUAL_EN_22.pdf?VersionId=AYfyhYfPar30sCtzt8BJcLJ36WqJydMd,"... 2023. (cutoff Q4-2022), where Grupo Bimbo owns the ... financial re- sources for each project, aligned ... (CNA), Consejo para el Desarrollo del Comercio en ...",2023-07-07,2023-07-07,d2rwhogv2mrkk6.cloudfront.net,13
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,2023 NVIDIA Corporation Annual Review,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001045810/1e1670a6-7983-48dc-9e79-47a0a82b3f48.pdf,"... financial services, to design, art, and ... report on Form 10-K and quarterly reports on Form ... CNA=PAN =PPAJ@=J?A >U A=?D %K=N@ IAI>AN. =P IAAPEJCO KB PDA ...",2023-05-05,2023-05-05,d18rn0p25nwr6d.cloudfront.net,14
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Notice of 2023 Annual Meeting of Shareholders and Proxy Statement,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001037976/9e51ffbc-c3ea-43d2-bc20-447d57f90292.pdf,"Apr 14, 2023 ... Consolidated Financial Statements included in our Annual Report on Form 10-K for the year ended December 31, 2022, for a discussion of the ...",2023-04-12,2023-04-12,d18rn0p25nwr6d.cloudfront.net,15
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,DO GREAT THINGS,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001402057/2b67a08a-8361-4196-b932-afe950c99b8a.pdf,"Apr 7, 2023 ... and chief Financial officer, cnA Financial corporation (a commercial property and casualty ... ManagementGs Annual Report on Internal Control over ...",2023-04-06,2023-04-06,d18rn0p25nwr6d.cloudfront.net,16
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Notice of 2023 Annual Meeting and Proxy Statement Notice of 2023 ...,https://d1io3yog0oux5.cloudfront.net/genworth/files/pages/news-events/annual-meeting-of-stockholders/2023/Genworth--2023_Proxy_Statement_%28Final%29.pdf,"Feb 15, 2023 ... The Board of Directors invites you to attend the 2023 Annual. Meeting of Stockholders of Genworth Financial, Inc. (the 2023.",2023-04-05,2023-04-06,d1io3yog0oux5.cloudfront.net,17
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"SCHEDULE 14A UNITED FIRE GROUP, INC.",https://d18rn0p25nwr6d.cloudfront.net/CIK-0000101199/a3bfe759-acd3-412e-8d70-9e59e7fb4be7.pdf,"Apr 4, 2023 ... Dear Fellow Shareholder: I am pleased to invite you to join us at United Fire Group, Inc.'s 2023 Annual Meeting of Shareholders.",2023-04-04,2023-04-04,d18rn0p25nwr6d.cloudfront.net,18
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"SCHEDULE 14A PRINCIPAL FINANCIAL GROUP, INC.",https://d18rn0p25nwr6d.cloudfront.net/CIK-0001126328/fd564351-20af-4f7c-8058-052e7707190a.pdf,"Apr 3, 2023 ... ... Sustainability Reports, which are released annually. The 2022 Sustainability Report will be released in April 2023. A summary of our 2022 ...",2023-04-03,2023-04-03,d18rn0p25nwr6d.cloudfront.net,19
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"THE HANOVER INSURANCE GROUP, INC.",https://d18rn0p25nwr6d.cloudfront.net/CIK-0000944695/0ea64993-a9a8-41dd-8f4f-754fd9ec97c0.pdf,"Mar 24, 2023 ... inaugural Sustainability Report, as well as other related materials, on the Company's Corporate Responsibility website, www.hanover.com ...",2023-03-24,2023-03-24,d18rn0p25nwr6d.cloudfront.net,20
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,S&P Global Inc.,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000064040/3c661621-7f6d-479e-904d-fe9a90f89b12.pdf,"March 23, 2023. Dear Fellow Shareholder: On behalf of our Board of Directors and management, we cordially invite you to attend our. Annual Meeting of ...",2023-03-23,2023-03-23,d18rn0p25nwr6d.cloudfront.net,21
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"DEF 14A - 03/16/2023 - TTM Technologies, Inc.",https://d1io3yog0oux5.cloudfront.net/_96f6666884f165d55c06555512f3bbb1/ttm/db/2263/21069/proxy_statement/2023+Proxy+Statement.pdf,"Mar 15, 2023 ... Zakheim is currently a Senior Fellow at CNA ... financial statements be included in our Annual Report on Form 10-K for the ... annual report, and ...",2023-03-16,2023-03-16,d1io3yog0oux5.cloudfront.net,22
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cna.com,2023 Strategic Business Resilience Report,https://www.cna.com/web/wcm/connect/61c01195-e6da-42e1-bc92-d6f69bd078a8/rc-cna-strategic-business-resilience-report-2023.pdf?MOD=AJPERES,CNA's 2023 Strategic Business Resilience Report provides an overview of the current risk environment and provides timely considerations for advancing an.,2023-09-29,2023-09-29,www.cna.com,1
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,A Global Leader in P&C Insurance,https://s201.q4cdn.com/471466897/files/doc_presentations/2024/Apr/26/chubb-first-quarter-2024-corporate-presentation.pdf,"Apr 26, 2024 ... *Includes AIG, ALL, CNA ... Chubb Limited 2023 Sustainability Report ... others who have a general interest in our company, our industry, and ...",2024-04-25,2024-04-25,s201.q4cdn.com,1
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Proxy Statement,https://s21.q4cdn.com/251671177/files/doc_financials/2023/ar/2024proxystatement.pdf,"Apr 8, 2024 ... Dan Houston. Chairman, President, and Chief Executive Officer. Principal Financial Group®. 2023 was a strong year for Principal®.",2024-04-05,2024-04-08,s21.q4cdn.com,2
