query,title,label,url,snippet,creation_date,modified_date
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:investors.hookerfurnishings.com,Form 8-K for Hooker Furnishings Corp filed 09/07/2022,,https://investors.hookerfurnishings.com/static-files/b19f3015-195a-42fd-a9ea-e38a73014589,"Sep 8, 2022 ... Hooker Furnishings Reports Positive Momentum in Fiscal 2023 Second Quarter. Fiscal 2023 Second Quarter Overview: Factory production at ourÂ ...",2022-09-08,2022-09-08
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:hookerfurnishings.com,Untitled,1.0,https://www.hookerfurnishings.com/css/30109/pdf/2023-CSR-Report-FINAL-5-9-23.pdf,"May 10, 2023 ... 54. Page 3. | 2023 Corporate Social Responsibility Report. 3. 2022 was a transformative year for Hooker Furnishings . Looking back, our team'sÂ ...",2023-05-09,2023-05-09
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:hookerfurnishings.com,2024 Corporate Responsibility Report,,https://www.hookerfurnishings.com/css/30109/pdf/2024%20CSR%20Report%2005022024.pdf,"May 3, 2024 ... Below are Hooker Furnishings' 2023 company demographics for US-based employees. ... Environment: Hooker Furnishings is committed to protecting theÂ ...",2024-05-02,2024-05-02
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:hookerfurnishings.com,Untitled,,https://www.hookerfurnishings.com/css/30109/pdf/2022-CSR-Report.pdf,"Aug 18, 2022 ... ... environment for all Hooker Furnishings ... Below are Hooker Furnishings' 2021 company demographics. Company Total ... 2022 Corporate SocialÂ ...",2022-08-09,2022-08-09
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:hookerfurnishings.com,2023 Annual Report,,https://investors.hookerfurnishings.com/static-files/08d8d489-0e08-4428-b3b6-59b8fe5e4417,"Apr 14, 2023 ... Unless otherwise indicated, references to the â€œCompany,â€ â€œwe,â€ â€œourâ€ or â€œusâ€ refer to Hooker Furnishings Corporation and its consolidatedÂ ...",2023-04-24,2023-04-24
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:hookerfurnishings.com,WATER RESOURCES â€¢ ENVIRONMENTAL SERVICES ...,,https://www.hookerfurnishings.com/css/30109/pdf/Hooker-Furnishings-FY2022_CDP-Verification-Opinion-Declaration_July-21-2023.pdf,"Jul 21, 2023 ... Boundaries of the reporting company GHG ... Social and Environmental ... benefit of Hooker Furniture in accordance with the terms of our agreement.",2023-07-21,2023-07-21
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:hookerfurnishings.com,Form 10-K for Hooker Furnishings Corp filed 04/14/2023,,https://investors.hookerfurnishings.com/static-files/9c80ca2d-2de2-4726-bdb9-dbfc48e7ebd1,"Apr 14, 2023 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the SecuritiesÂ ...",2023-04-14,2023-04-14
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:hookerfurnishings.com,2022 Annual Report - HOOKER,,https://investors.hookerfurnishings.com/static-files/3c7ddc06-bf07-400b-9c88-ae102f793337,"Apr 15, 2022 ... Hooker Furnishings Corporation, incorporated in Virginia in 1924, is a designer, marketer and importer of casegoods (wooden and metal furniture)Â ...",2022-04-27,2022-04-28
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:hookerfurnishings.com,2024 Annual Report,,https://investors.hookerfurnishings.com/static-files/3581e58f-35fb-469a-9975-0b70e9209118,"Apr 30, 2024 ... ANNUAL REPORT ON FORM 10-K. Hooker Furnishings Corporation's Annual Report on Form. 10-K, included herein, is also available on our website at.",2024-04-17,2024-04-20
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:hookerfurnishings.com,Form 8-K for Hooker Furnishings Corp filed 03/17/2023,,https://investors.hookerfurnishings.com/static-files/15e6ff06-9c0f-4ab2-8866-9320e5681be8,"Mar 17, 2023 ... Date of Report (Date of earliest event reported): March 14, 2023. HOOKER FURNISHINGS CORPORATION. (Exact name of registrant as specified inÂ ...",2023-03-17,2023-03-17
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:hookerfurnishings.com,Form 10-Q for Hooker Furnishings Corp filed 12/08/2023,,https://investors.hookerfurnishings.com/static-files/c0db1cac-bbc6-4604-866f-afef23d06634,"Dec 8, 2023 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the SecuritiesÂ ...",2023-12-08,2023-12-08
FedEx Corp. Sustainability Report 2023 filetype:pdf site:fedex.com,2023 ESG Report | FedEx Sustainability,1.0,https://www.fedex.com/content/dam/fedex/us-united-states/sustainability/gcrs/FedEx_2023_ESG_Report.pdf,"FedEx Corporation (FedEx) provides our customers with a broad portfolio of transportation, e-commerce, and business services through our operating companies,Â ...",2023-05-05,2023-05-09
FedEx Corp. Sustainability Report 2023 filetype:pdf site:fedex.com,FedEx Corporation Sustainability Bond Report,,https://www.fedex.com/content/dam/fedex/us-united-states/sustainability/financing/FY22-Sustainability-Bond-Report.pdf,"May 26, 2023 ... by FedEx. SUSTAINABILITY BOND REPORT | MAY 2023. 1. Page 3. $4. Green buildings. 180,643 average annual metric tons of CO2 expected to have beenÂ ...",2023-05-25,2023-05-25
FedEx Corp. Sustainability Report 2023 filetype:pdf site:fedex.com,2022 ESG Report | FedEx 1,,https://www.fedex.com/content/dam/fedex/us-united-states/sustainability/gcrs/FedEx_2022_ESG_Report.pdf,"Â» The Governance, Safety, and Public. Policy Committee oversees our Corporate. Social Responsibility (CSR) goals, strategies, and programs, including withÂ ...",2022-04-25,2022-04-25
FedEx Corp. Sustainability Report 2023 filetype:pdf site:fedex.com,FedEx 2021 ESG Report,,https://www.fedex.com/content/dam/fedex/us-united-states/sustainability/gcrs/FedEx_2021_ESG_Report.pdf,"our sustainability strategy, see our Corporate ... Environment. Social. Governance. Data appendix. Page 6. 2021 ESG Report. FedEx. 6. Environmental governance.",2021-05-13,2021-05-13
FedEx Corp. Sustainability Report 2023 filetype:pdf site:fedex.com,FedEx Corporation Sustainability Bond Report,,https://www.fedex.com/content/dam/fedex/us-united-states/sustainability/financing/FedEx_Corporation_Sustainability_Bond_Report_Fiscal_Year_2021.pdf,"May 18, 2022 ... Our sustainability bond framework (the â€œFrameworkâ€) of eligible investments is aligned with key elements of this strategy, which includesÂ ...",2022-05-12,2022-05-18
FedEx Corp. Sustainability Report 2023 filetype:pdf site:fedex.com,FedEx 2024 ESG Report,,https://www.fedex.com/content/dam/fedex/us-united-states/sustainability/gcrs/FedEx_2024_ESG_Report.pdf,"The Governance, Safety, and Public Policy. Committee actively oversees our Corporate. Social Responsibility (CSR) goals, strategies, and programs, whichÂ ...",2024-05-14,2024-05-15
FedEx Corp. Sustainability Report 2023 filetype:pdf site:fedex.com,Content index | 2023 ESG Report | FedEx,,https://www.fedex.com/content/dam/fedex/us-united-states/sustainability/gcrs/FedEx_2023_ESG_Report_Index.pdf,Board Oversight of Sustainability and Corporate. Social Responsibility Matters (pg. 29). 2022 CDP Climate Change Response: C1.1 & C1.2 (pg. 2â€“3). 2-14. Role ofÂ ...,2023-05-05,2023-05-05
FedEx Corp. Sustainability Report 2023 filetype:pdf site:fedex.com,FedEx 2023 ESG Report Executive Summary,,https://www.fedex.com/content/dam/fedex/us-united-states/sustainability/gcrs/FedEx_2023_ESG_Executive_Summary.pdf,"of the FedEx Board oversees our corporate social responsibility goals, strategies, and programs, including sustainability- and climate-related risks. ToÂ ...",2023-05-05,2023-05-05
FedEx Corp. Sustainability Report 2023 filetype:pdf site:fedex.com,2020 Global Citizenship Report | FedEx,,https://www.fedex.com/content/dam/fedex/us-united-states/sustainability/gcrs/FedEx_2020_Global_Citizenship_Report.pdf,"About this Report. Our 12th annual Global Citizenship Report. (the â€œReportâ€) covers FedEx corporate social responsibility (CSR) strategies, goals, programs,.",2023-02-15,2023-02-15
FedEx Corp. Sustainability Report 2023 filetype:pdf site:fedex.com,FedEx 2024 Content Index,,https://www.fedex.com/content/dam/fedex/us-united-states/sustainability/gcrs/FedEx_2024_ESG_Report_Index.pdf,The FedEx Chief Sustainability Officer ... of Sustainability and Corporate Social Responsibility ... 2023 Global Economic Impact Report: Economic Impact. (pg. 6â€“9).,2024-05-06,2024-05-06
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:investors.parker.com,PARKER HANNIFIN PROXY STATEMENT,,https://investors.parker.com/sec-filings/all-sec-filings/content/0001308179-23-000993/ph_courtesy-pdf.pdf,"Sep 22, 2023 ... Selected aspects of our most recent Sustainability Report are highlighted below. ... We are proud of our corporate social responsibility andÂ ...",2023-09-20,2023-09-20
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:investors.parker.com,10-K - 08/24/2023 - Parker-Hannifin Corporation,,https://investors.parker.com/sec-filings/all-sec-filings/content/0000076334-23-000042/0000076334-23-000042.pdf,"Aug 24, 2023 ... The Acquisition is discussed in Note 3 to the Consolidated Financial. Statements included in Part II, Item 8 of this Annual Report on Form 10-KÂ ...",2023-08-24,
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:investors.parker.com,DEF 14A - 09/23/2022 - Parker-Hannifin Corporation,,https://investors.parker.com/sec-filings/proxy-filings/content/0001193125-22-249740/0001193125-22-249740.pdf,"Sep 2, 2022 ... ... corporate social responsibility and sustainability ... We publish our Sustainability Report in line with Sustainability ... 2023 Annual Meeting ofÂ ...",2022-11-07,
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:investors.parker.com,10-K - 08/24/2022 - Parker-Hannifin Corporation,,https://investors.parker.com/sec-filings/all-sec-filings/content/0000076334-22-000034/0000076334-22-000034.pdf,"Aug 24, 2022 ... Indicate by check mark whether the Registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the SecuritiesÂ ...",2022-11-07,
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:parker.com,2023 Sustainability Report | Parker Hannifin,1.0,https://www.parker.com/content/dam/parker/na/united-states/sustainability/pdfs/Parker-FY23-Sustainability-Report.pdf,"For more than a century, the company has engineered the success of its customers in a wide range of diversified industrial and aerospace markets. PARKERÂ ...",2023-10-20,2023-11-03
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:parker.com,Parker FY22 Sustainability Report.pdf,,https://www.parker.com/content/dam/parker/na/united-states/sustainability/pdfs/Parker%20FY22%20Sustainability%20Report.pdf,"For more than a century, the company has engineered the success of its customers in a wide range of diversified industrial and aerospace markets. About ThisÂ ...",2022-09-21,2022-09-21
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:parker.com,GUIDED BY PURPOSE,,https://www.parker.com/content/dam/parker/na/united-states/sustainability/Parker-FY23-Sustainability-Report-LeadershipLetter.pdf,"As our business has grown following the acquisition of aerospace technology company Meggitt PLC, so too has ... sustainability objectives. ... PARKER HANNIFIN 2023Â ...",2023-10-20,2024-02-28
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:parker.com,Parker-Hannifin Corporation - Climate Change 2023,1.0,https://www.parker.com/content/dam/parker/na/united-states/sustainability/Parker-Hannifin%20Corporation%20CDP%20Climate%20Change%20Questionnaire%202023.pdf,"... annual sustainability report, disclosure in the Carbon Disclosure. Project (CDP) and, starting in 2023 with a published TCFD report. C1.1d. (C1.1d) Does yourÂ ...",2023-08-14,2023-08-14
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:parker.com,PARKER HANNIFIN ANNUAL REPORT 2023,,https://www.parker.com/content/dam/Parker-com/About-Us/Literature/PH-FY23-Annual-Report.pdf,"During 2023, our technologies and systems were used in the products of these two reporting segments. For 2023, the Company's net sales were $19.1 billion.",2023-09-15,2023-09-19
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:parker.com,PARKER HANNIFIN PROXY STATEMENT,,https://investors.parker.com/sec-filings/all-sec-filings/content/0001308179-23-000993/ph_courtesy-pdf.pdf,"Sep 22, 2023 ... Selected aspects of our most recent Sustainability Report are highlighted below. ... We are proud of our corporate social responsibility andÂ ...",2023-09-20,2023-09-20
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:parker.com,Parker-Hannifin Corporation,,https://www.parker.com/content/dam/parker/na/united-states/sustainability/pdfs/Form%20SD%20CY2022%20as%20filed%20pdf%205.31.23.pdf,"May 30, 2023 ... â˜’Rule 13p-1 under the Securities Exchange Act (17 CFR 240.13p-1) for the reporting period from January 1, 2022 to December 31,. 2022. - 1 -Â ...",2023-05-30,2023-05-30
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:parker.com,Parker Hannifin Supplier Code of Conduct,,https://www.parker.com/content/dam/parker/na/united-states/about-parker/Parker-Hannifin-Supplier-Code-of-Conduct.pdf,"As such, we strive to reach the highest standards of compliance and ethics; labor and human rights; and environmental, health, and safety. These standards areÂ ...",2023-02-15,2023-02-23
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:parker.com,2022 Annual Report,,https://www.parker.com/content/dam/Parker-com/Countries-2011/United-States/About-Us/PH-2022-Annual-Report.pdf,"Sep 13, 2022 ... Obourn, retired Chairman of Isoflux Incorporated, who served on Parker Hannifin's Board of Directors since 2002. Ms. Obourn provided. ParkerÂ ...",2022-09-19,2022-09-20
Parker-Hannifin Corp. Sustainability Report 2023 filetype:pdf site:parker.com,DEF 14A - 09/23/2022 - Parker-Hannifin Corporation,,https://investors.parker.com/sec-filings/proxy-filings/content/0001193125-22-249740/0001193125-22-249740.pdf,"Sep 2, 2022 ... ... corporate social responsibility and sustainability ... We publish our Sustainability Report in line with Sustainability ... 2023 Annual Meeting ofÂ ...",2022-11-07,
"Kennametal, Inc. Sustainability Report 2023 filetype:pdf site:investors.kennametal.com","FY23 Environmental, Social and Governance Report",1.0,https://investors.kennametal.com/static-files/2f624bae-e4d0-4c2b-9582-5604b992a55a,"TYING ANNUAL INCENTIVE PLAN TO ESG GOALS. In fiscal 2023, Kennametal's AIP, which is based on the Company's achievement of short-term financial and strategicÂ ...",2023-09-06,2023-09-07
"Kennametal, Inc. Sustainability Report 2023 filetype:pdf site:investors.kennametal.com","ENVIRONMENTAL, SOCIAL AND GOVERNANCE",,https://investors.kennametal.com/static-files/6d172700-2209-4f20-b470-f7ce9950387a,"The company matched the employee donations. COVID-19 RESPONSE. Kennametal | FY21 Environmental, Social and Governance Report 3. PageÂ ...",2021-09-07,2021-09-07
"Kennametal, Inc. Sustainability Report 2023 filetype:pdf site:investors.kennametal.com",KMT AR10K,,https://investors.kennametal.com/static-files/843043a7-8fd8-48be-941b-de7776a0f586,"Additionally, when used in this Annual Report, unless the context requires otherwise, the terms â€œwe,â€ â€œourâ€ and â€œusâ€ refer to Kennametal Inc. and itsÂ ...",2021-08-26,2021-09-08
"Kennametal, Inc. Sustainability Report 2023 filetype:pdf site:investors.kennametal.com",KMT AR_10K,,https://investors.kennametal.com/static-files/68fdfc57-57ea-426a-9ca1-12ea3e2b62b8,"Aug 20, 2020 ... Report on the Corporate Sustainability page of our website at ... The Credit Agreement matures in June 2023 ... In connection with the Annual ReportÂ ...",2020-08-25,2020-09-04
"Kennametal, Inc. Sustainability Report 2023 filetype:pdf site:investors.kennametal.com",KENNAMETAL INC.,,https://investors.kennametal.com/static-files/42f2789c-75e8-48c0-909b-b94150300f56,"Sep 13, 2018 ... Corporate Responsibility, Environmental and Sustainability Matters ... Kennametal's Annual Report on Form 10-K for ... 8/1/2023. 8/1/2014. 6,410.",2019-12-05,2019-12-05
